date,time,white,black,white_elo,black_elo,result,time_control,eco,opening,termination,moves_san
2025.09.24,16:52:57,RhysLWells,magdy6870,940,961,0-1,300,C41,,magdy6870 won - game abandoned,e4 e5 Nf3 d6 Bc4 Bg4 h3 Bh5 g4 Bg6 d3 Nc6 c3 Na5 Bb3 Nxb3 axb3 Ne7 Be3 Nc6 Nbd2 Be7 h4 h6 g5 Bh7 gxh6 g6 Qe2 b6 Ng5 a5 Nxh7 Rxh7 b4 a4 O-O-O a3 b3 Qc8 Kb1 Qa6 Ka2 Na7 Bg5 Nb5 Nb1 Bxg5 hxg5 c5
2025.09.24,16:47:55,oshokolate,RhysLWells,880,948,0-1,300,C00,,RhysLWells won by resignation,e4 e6 d4 Bb4+ c3 Ba5 Nf3 f6 e5 f5 Bg5 Ne7 Bxe7 Qxe7 Nfd2 d5 exd6 Qxd6 Nc4 Qa6 Nxa5 Qxa5 Na3 Bd7 g4 Nc6 gxf5 Qxf5
2025.09.24,12:15:34,RhysLWells,2132136484az,940,938,1-0,300,C53,,RhysLWells won by resignation,e4 e5 Nf3 Nc6 c3 Bc5 Bc4 h6 b4 Bxf2+ Kxf2 g5 d3 g4 Ng1 d6 g3 Qf6+ Kg2 h5 Nd2 Be6 Bb3 O-O-O Qf1 Qe7 Bxe6+ fxe6 Bb2 Nf6 Ne2 Rhf8 d4 Nxe4 Qd1 Nf2 Qc2 exd4 Nxd4 Nxd4 cxd4 Nh3 Raf1 Rxf1 Rxf1 e5 d5 e4 Nxe4 Qe5 Bxe5 dxe5 Qb2
2025.09.24,12:07:28,jessel1504,RhysLWells,944,932,1/2-1/2,300,C25,,Game drawn by insufficient material,e4 e5 Nc3 Nc6 f4 d6 h4 Nf6 Nf3 Bg4 Be2 exf4 d4 a6 e5 dxe5 dxe5 Qxd1+ Kxd1 Nd7 Bxf4 Bxf3 Bxf3 Ncxe5 Bxe5 Nxe5 Re1 f6 Nd5 O-O-O Ke2 Nxf3 Kxf3 Bd6 Rad1 Rhe8 Rxe8 Rxe8 Kf2 c6 Ne3 Be5 Nf5 g6 Ng7 Re7 Re1 Bd6 Ne6 Kb8 g4 Kc8 c4 Kd7 Nd4 Rxe1 Kxe1 Be5 Nb3 Bxb2 Kd2 f5 g5 f4 Ke2 b5 cxb5 cxb5 Nc5+ Kc6 Nxa6 Kb6 Nb4 Bc3 Nd5+ Kc5 Nxc3 b4 Nb1 Kc4 Nd2+ Kc3 Ne4+ Kb2 Nc5 Kxa2 Kf3 Kb2 Nd3+ Kc3 Nxb4 Kxb4 Kxf4 Kc5 Ke5 Kc6 Kf6 Kd5 Kg7 Ke5 Kxh7 Kf4 Kxg6 Kg4 Kh6 Kxh4 g6 Kg4 g7 Kf5 g8=Q Kf6 Qg7+ Kf5 Qg6+ Ke5 Qg5+ Kd6 Kg6 Ke6 Qf5+ Kd6 Kf6 Kc6 Qe5 Kb6 Ke7 Kc6 Qd5+ Kxd5
2025.09.24,11:59:05,tomaolifr,RhysLWells,941,932,1-0,300,B00,,tomaolifr won on time,e4 e6 d4 d5 e5 Nc6 Nf3 f6 Bb5 Bd7 Bxc6 Bxc6 O-O a5 Nbd2 b5 b3 b4 Bb2 Ne7 c4 Nf5 exf6 Qxf6 Ne5 Bb7 Ndf3 Bd6 cxd5 Bxd5 Re1 Bxe5 dxe5 Qg6 Rc1 c6 Rc5 O-O Nd4 Rfd8 g3 Nxd4 Qxd4 Bf3 Qe3 Bd5 a3 bxa3 Bxa3 a4 b4 Rab8 Qc1 Qf5 Re3 Qh3 f3 Rf8 Rcc3 Rbc8 Qf1 Qh6 b5 cxb5 Bxf8 Rxf8 Qxb5 Qh3 Qxa4 Qf5 Qd1 Qh5 Kg2 Qg6 Rcd3 Qh6 Qd2 Bxf3+ Rxf3 Rxf3 Kxf3
2025.09.24,11:20:52,RhysLWells,Mededev,940,922,1-0,300,C02,,RhysLWells won by resignation,d4 e6 e4 d5 e5 Nd7 Nf3 g6 c3 Bg7 Nbd2 Ne7 Bd3 c5 O-O c4 Bc2 O-O b3 f6 bxc4 fxe5 cxd5 Nxd5 dxe5 Nxe5 Nxe5 Bxe5 Bb2 Qd6 Nf3 Bg7 Bb3 Qc6 Rc1 Nf6 Ne5 Qe8 Re1 Kh8 Bc2 Nd7 Nf3 e5 Ng5 h6 Nf3 g5 c4 Nc5 Nxe5 Qd8 Ng6+ Kh7 Nxf8+ Kg8 Qxd8 Bxf8 Qd5+ Ne6 Rxe6 Bd7
2025.09.24,08:05:33,Ramuci,RhysLWells,935,932,0-1,300,A00,,RhysLWells won by checkmate,g3 d5 Bg2 e5 b3 Nf6 Bb2 Nc6 d3 Bd6 e3 Be6 Ne2 a6 a3 O-O O-O Qd7 Nd2 Bh3 d4 Bxg2 Kxg2 e4 f3 Ne7 fxe4 Nxe4 Nxe4 dxe4 d5 f6 Nf4 Bxf4 exf4 Nxd5 Qd4 Rae8 c4 Nb6 Qxd7 Nxd7 Rfe1 Nc5 b4 Nd3 Red1 Nxb2 Rd7 Rf7 Rxf7 Kxf7 c5 c6 a4 Nd3 b5 cxb5 axb5 axb5 Rb1 b4 h4 e3 Kf3 e2 Rxb4 e1=Q Rxb7+ Kg6 h5+ Kxh5 g4+ Kh4 Rxg7 Qf2#
2025.09.24,07:56:38,RhysLWells,yasserrohaim,924,906,1/2-1/2,300,C53,,Game drawn by stalemate,e4 e5 Nf3 Nc6 c3 Bc5 Bc4 Nf6 d3 O-O Qe2 d6 Be3 Bb6 Nbd2 Be6 Bb3 d5 O-O dxe4 dxe4 Bxb3 Nxb3 Qe7 Bxb6 axb6 Rad1 Rxa2 Nc1 Ra4 Nd2 Ra1 Ncb3 Rxd1 Rxd1 Rd8 Nf3 Rxd1+ Qxd1 h6 h3 Qe6 Nbd2 Qa2 Qc2 Na5 Nxe5 Nc6 Nd3 Qe6 f3 Ne5 Nf4 Qd6 b3 b5 c4 bxc4 Nxc4 Nxc4 Qxc4 Qxf4 b4 Qe3+ Kh1 c6 b5 cxb5 Qxb5 Qc1+ Kh2 Qc7+ Kh1 Qc6 Qa5 Kf8 Qd8+ Ne8 Kh2 Qd6+ Qxd6+ Nxd6 Kg3 b5 Kf2 Ke7 Ke2 Ke6 Kd3 Ke5 Kc3 Kf4 Kd4 Kg3 Kd5 Nc4 Kc5 Ne3 Kxb5 Kxg2 e5 Kxf3 Kc5 Ke4 Kd6 Nf5+ Kd7 Kxe5 h4 Nxh4 Ke7 f5 Kf7 f4 Kxg7 f3 Kxh6 f2 Kg5 Nf5 Kg6 f1=Q Kf7 Nd6+ Ke7 Qf7+ Kd8 Qf8+ Kc7 Qc8+ Kb6 Kd5 Ka7 Kc5
2025.09.23,20:26:12,RhysLWells,Halogen82,924,938,0-1,300,C41,,Halogen82 won by checkmate,e4 e5 Nf3 d6 d4 exd4 Nxd4 c5 Nf3 h6 Be3 b6 c4 Bb7 Nc3 Ne7 Bd3 a6 Qe2 Qc7 b3 g5 h4 Bg7 hxg5 Bxc3+ Bd2 Bxa1 gxh6 Be5 Nxe5 dxe5 h7 Nd7 g3 O-O-O f4 exf4 Bxf4 Qc6 Rh6 Ng6 Bg5 Rde8 Kd2 Nde5 Bf6 Qxf6 g4 Nxd3 g5 Qxg5+ Qe3 Qxe3+ Kxe3 Nb4 Rh3 Rxe4+ Kd2 Nxa2 Kc2 Nb4+ Kc3 b5 cxb5 axb5 Kb2 f5 Rg3 Re2+ Ka3 Ra2#
2025.09.23,20:18:06,TrungSea,RhysLWells,942,932,1-0,300,A00,,TrungSea won by checkmate,e3 d5 e4 d4 Nf3 Nc6 Bb5 Nf6 d3 a6 Bxc6+ bxc6 b3 c5 Bb2 e6 O-O Bd6 h3 e5 a3 Bb7 Nbd2 Nh5 Nc4 Be7 Nfxe5 f6 Qxh5+ g6 Nxg6 hxg6 Qxh8+ Kd7 Qxd8+ Rxd8 Rfd1 Bf8 c3 Bg7 cxd4 cxd4 Bxd4 c5 Bxc5 f5 e5 Kc6 b4 Bc8 Rac1 Kd5 d4 Be6 Nb6+ Kc6 a4 Bb3 Rd3 Be6 Be7+ Kxb6 Bxd8+ Kb7 Rc7+ Kb6 Rxg7+ Kc6 Rxg6 Kd5 Rxe6 Kxe6 Bf6 a5 d5+ Kd7 bxa5 f4 a6 f3 gxf3 Ke8 a7 Kf7 a8=Q Kg6 Qg8+ Kf5 Qg5#
2025.09.23,20:11:24,abcdefg2647,RhysLWells,928,940,1/2-1/2,300,C46,,Game drawn by repetition,e4 e5 Nf3 Nc6 Nc3 f6 Bc4 d6 d3 Qe7 a3 Be6 Bxe6 Qxe6 O-O O-O-O Be3 Kb8 h3 Nge7 Re1 g5 d4 Bg7 d5 Qd7 dxc6 Nxc6 Qd2 Rhe8 Rad1 Nd4 Nxd4 exd4 Bxd4 c5 Be3 h5 Kf1 g4 hxg4 Qxg4 f3 Qh4 Bf2 Qh1+ Ke2 Qxg2 Rg1 Qh3 Rxg7 f5 Rg6 fxe4 fxe4 Rf8 Rxd6 Qf3+ Kf1 Qh1+ Ke2 Qf3+ Kf1 Qh1+ Ke2 Qf3+
2025.09.23,20:02:03,RhysLWells,joan1986,940,944,1-0,300,C41,,RhysLWells won by resignation,e4 e5 Nf3 d6 Bc4 h6 c3 Nf6 d3 Be7 Be3 O-O Qe2 Be6 Nbd2 a6 O-O-O Bxc4 Nxc4 b5 Ncd2 c5 b4 cxb4 cxb4 d5 Nxe5 Bxb4 Nb3 Ba3+ Kb1 Nbd7 Bc1 Bxc1 Nxd7 Qxd7 Rxc1 dxe4 d4 Qf5 Ka1 Rac8 Rxc8 Rxc8 Rc1 Rxc1+ Nxc1 Qd5 Qd2 Kh7 f3 exf3 Qd3+ g6 gxf3 a5 Nb3 a4 Nc5 Nd7 Ne4 f5 Nf2 Nf6 Nh3 g5 f4 g4 Nf2 Nh5 Qc3 Nxf4 Qc7+ Kg6 Qxf4 h5 Nd3 Qh1+ Kb2 Qg2+ Nf2 Qc6 Qe3 b4 Qd3 Kg5 d5 Qf6+ Kb1
2025.09.23,20:00:37,RhysLWells,Hakouma166,932,916,1-0,300,C53,,RhysLWells won by resignation,e4 e5 Nf3 Nc6 Bc4 h6 c3 Nf6 d3 Bc5 Qe2 d6 Be3 Bb6 Na3 Bg4 Bxb6 axb6 h3 Bxf3 Qxf3 O-O Kf1 d5 exd5 Nxd5 Bxd5
2025.09.23,16:36:04,RhysLWells,GagaKdRiMbA,924,917,1/2-1/2,300,B01,,Game drawn by timeout vs insufficient material,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Nf6 b3 e5 Qe2 Nc6 Qb5 Qxb5 Nxb5 Bd6 Bc4 Bf5 O-O O-O d3 a6 Nxd6 cxd6 Ba3 b5 Nxe5 dxe5 Bxf8 Kxf8 Bxf7 Bg6 Bxg6 hxg6 h3 Nb4 Rac1 Nxa2 Ra1 Nb4 Rfe1 e4 Re2 exd3 cxd3 Nxd3 Re3 Nb4 Rc1 Na2 Rc2 Nb4 Rc7 Nbd5 Rb7 Nxe3 fxe3 Nd5 Kf2 Kg8 e4 Nc3 e5 Rf8+ Kg3 Re8 Kf4 Ne2+ Kg5 Rxe5+ Kxg6 Re6+ Kf5 Rf6+ Ke5 Ng3 Rb8+ Kh7 Rc8 Nh5 Rc5 Nf4 Ke4 Nxg2 Rh5+ Rh6 Rxh6+ Kxh6 Kd5 Ne3+ Kc5 Nc2 Kb6 Nd4 Kxa6 Nxb3 Kxb5 Nd2 Kc5 Nf1 Kd4 Ng3 Ke3 Nf5+ Kf4 g6 Kg4 Ne3+ Kf3 Nf5 Kg4 Ne3+ Kg3 Nd5 h4 Nf6 Kh3 Kh5 Kg3 Ng4 Kh3 Ne3 Kg3 Nf5+ Kf4 Nxh4 Kg3 g5 Kf2 Nf5 Kf3 Kh4 Kg2
2025.09.23,14:12:42,PANAMERA77777,RhysLWells,898,924,0-1,300,C10,,RhysLWells won on time,e4 e6 d4 d5 exd5 Qxd5 Nc3 Qd7 Nf3 Nc6 Be3 Nge7 Bd3 Nd5 Ne4 Nxe3 fxe3 a6 O-O b5 Nc5 Bxc5 dxc5 Qe7 Nd4 Bb7 c4 Qxc5 cxb5 axb5 Rc1 Qb6 Bxb5 O-O Bxc6 Bxc6 Nxc6 Qxe3+ Kh1 Kh8 Rc3 Qh6 Rff3 Ra6 Rh3 Qg6 Ne5 Qg5 Nf3 Qf5 Nd4 Rd6 Rhf3 Rxd4
2025.09.23,13:49:26,RhysLWells,Reipoll,916,874,1-0,300,B00,,RhysLWells won by resignation,e4 Nc6 Nf3 d5 e5 Bg4 d4 Bxf3 gxf3 f6 Be3 fxe5 Bb5 Qd7 dxe5 Qe6 Bxc6+ Qxc6 Nd2 O-O-O Bxa7 g6 Bd4 Bh6 e6 Bxd2+ Qxd2 Qxe6+ Kd1 Nf6 Re1 Qd6 h3 Rhe8 c3 e5 Be3 e4 f4 h6 Kc2 c5 Rad1 Qa6 a3 Qa4+ Kb1 d4 cxd4 cxd4 Bxd4 Nd5 Rc1+ Kb8 Qc2 Qxd4 Red1 Qb6 Qc4 e3 f3 e2 Re1 Qe3 Rxe2 Qxf4 Rxe8 Qxc4 Rxd8+ Ka7 Rxc4 Ne3 Rc3 Nf5 Rc4 h5 f4 Ne3 Re4 Nf5 Re6 Ng3 Rxg6 Ne2 f5 Nf4 Rdg8 Nxh3 f6 Nf4 f7 Ne6 Rxe6
2025.09.23,09:58:49,bondet99,RhysLWells,933,908,1-0,300,C00,,bondet99 won by checkmate,e4 e6 d4 Nc6 Be3 d5 Nc3 Nf6 Bd3 Bb4 Ne2 Bxc3+ Nxc3 Bd7 O-O Qe7 f4 O-O-O e5 Ne8 Nb5 Kb8 a4 Na5 b3 a6 Qd2 Bxb5 Bxb5 c6 Bd3 Qc7 b4 Nc4 Bxc4 dxc4 b5 c5 bxa6 bxa6 a5 Ka7 Rab1 f6 Qf2 Rf8 dxc5 fxe5 c6+ Ka8 Qf3 Nd6 Bb6 e4 Qc3 Qxc6 Bxd8 Rxd8 Qxg7 Rd7 Qg8+ Ka7 Rb6 Qc5+ Kh1 Nb7 Qxe6 Rc7 Rxa6+ Kb8 Rb1 Re7 Qg8+ Kc7 Rab6 Nxa5 Qb8+ Kd7 Rd1+ Qd6 Rdxd6#
2025.09.23,09:47:40,RhysLWells,maheshdodwani1,916,923,1-0,300,B08,,RhysLWells won - game abandoned,e4 g6 Nf3 Bg7 d4 d6 Nc3 Nf6 Bd3 O-O Be3 Bg4 Qe2 c6 O-O-O d5 e5 Ne4 h3 Nxc3 bxc3 Bxf3 Qxf3 e6 g3 Nd7 Kd2 Qa5 Ra1 c5 Ke2 cxd4 cxd4 Qc7 Rhc1 a6 c4 dxc4 Bxc4 Qd8 Qxb7 a5 a4 Rb8 Qe4 Rb2+ Rc2 Rxc2+ Qxc2 Nb6 Bb5 Qd5 f3 Rc8 Qe4 Qxe4 fxe4 Rd8 d5 Nd7 Bxd7 Rxd7 Rb1 Rd8 Bb6 Rb8 Rb5 exd5 exd5 Bxe5 Kf3 Bd4 Bxd4 Ra8 d6 Kf8 Bc5 Ke8 Ke4 Kd7 Ke5 h5 Kf6 Ke8 Bb6 Ra6 Bxa5 Rxd6+ Kg5 Ra6 Rb8+ Kd7 Rb7+ Ke6 h4 Rxa5+ Kh6 Rxa4 Rb6+ Ke7 Kg7 Ra7 Rb1 Ke8 Re1+
2025.09.23,07:56:36,dyris91,RhysLWells,903,907,0-1,300,C00,,RhysLWells won by checkmate,e4 e6 Bc4 d5 Nf3 dxc4 O-O Nc6 d3 Na5 Nc3 c6 Bg5 f6 Bh4 c5 Nb5 a6 Na3 cxd3 e5 c4 exf6 Nxf6 cxd3 cxd3 b4 Bxb4 Qa4+ Nc6 Nc4 O-O Bxf6 Qxf6 Rad1 b5 Qb3 bxc4 Qxc4 Bb7 Rxd3 Rad8 Rxd8 Rxd8 Re1 Bxe1 Nxe1 Rd1 Kf1 Ne5 Qc2 Qd8 Ke2 Rd5 f4 Ng6 g3 e5 Nf3 exf4 gxf4 Qe8+ Kf2 Nxf4 Qc4 Nh3+ Kg2 Qg6+ Kxh3 Qh5+ Kg2 Qg6+ Kf2 Qh6 Qb3 Qd2+ Kg3 Qd3 Qxb7 h6 Qa8+ Kh7 Qxd5 Qxd5 Kg2 Qxa2+ Kg3 a5 h3 a4 Nd4 a3 Nb5 Qb3+ Kg4 Qxb5 h4 a2 h5 a1=Q Kf4 Qbf1+ Ke4 Qae1+ Kd4 Qfe2 Kc5 Q1d1 Kc6 Qec2+ Kb7 Qdb1+ Ka8 Qca2#
2025.09.23,07:48:02,RhysLWells,igoqueiroga,899,906,1-0,300,C42,,RhysLWells won on time,e4 e5 Nf3 Nf6 d3 Nc6 Be3 Bd6 h3 O-O g4 h6 Nh4 Nh7 Nf5 Nd4 Nxh6+ gxh6 Bxh6 Re8 c3 Ne6 f3 Qh4+ Ke2 Qxh6 Kf2 Qh4+ Kg1 Qg3+ Bg2 Nf4 Rh2 Bc5+ Kh1 Re6 d4 exd4 cxd4 Bb6 Nd2 Ng5 Nf1 Qf2 Qd2 Qxd2 Nxd2 Nxg2 Rxg2 Bxd4 Rb1 Rf6 Rd1 Nxf3 Nxf3 Rxf3 Rxd4 Rxh3+ Rh2 Rf3 g5 d6 g6 fxg6 Rg2 Bh3 Rg1 Be6 Rxg6+ Kf7 Rxe6
2025.09.22,20:50:02,ANix2023,RhysLWells,899,890,1-0,300,A45,,ANix2023 won by checkmate,d4 e6 Bf4 d5 e3 Nf6 Nf3 Bd6 Ne5 Bxe5 dxe5 Nfd7 Bd3 g6 Nd2 a6 O-O b6 c4 Bb7 cxd5 Bxd5 Bc4 Bc6 a4 Nc5 b4 Ne4 Nxe4 Qxd1 Rfxd1 Bxe4 b5 a5 Rd4 Bf5 Rad1 O-O Bh6 Re8 f3 g5 e4 Bg6 Bxg5 c6 Rd6 c5 Rd8 Rxd8 Rxd8+ Kg7 h4 h6 Bf6+ Kh7 Rh8#
2025.09.22,20:42:25,RhysLWells,Ramin1771,898,963,1-0,300,C53,,RhysLWells won by resignation,e4 e5 Nf3 Bc5 Bc4 Nc6 c3 a6 b4 Bb6 a4 d6 a5 Ba7 Ba3 Qf6 h3 Nge7 d3 b6 axb6 cxb6 b5 Na5 Qd2 Nxc4 dxc4 axb5 cxb5 Bb7 Bxd6 Bxe4 Bxe5 Qe6 O-O Bxf3 Bc7 Bh5 Bd6 Rd8 Re1 Qxd6 Qxd6 Rxd6 Na3 Re6 Rxe6 fxe6 Re1 Bf7 Nc4 O-O Ne5 Ng6 Nc6 Ra8 g3 Be8 Nd4 e5 Ne6 Bxb5 Nc7 Rf8 Nxb5 h6 Nxa7
2025.09.22,20:40:57,dj_juicy_jozz,RhysLWells,849,888,0-1,300,A00,,RhysLWells won by checkmate,h4 e6 h5 h6 d3 d5 Bf4 Nc6 Nd2 Bd6 Bh2 Nf6 f3 Nxh5 Bxd6 Qxd6 Rxh5 Qg3#
2025.09.21,17:45:36,RhysLWells,M_Raya,881,825,1-0,300,A04,,RhysLWells won by checkmate,e4 b6 Nf3 Bb7 d3 d5 Nc3 d4 Ne2 e5 Nxe5 Qf6 Nf3 Bb4+ Nd2 Nh6 a3 Bc5 b4 Bd6 Bb2 Ng4 f3 c5 bxc5 Bxc5 fxg4 Qh4+ Ng3 Bd6 Qf3 O-O O-O-O Qe7 Nf5 Qe6 Nxd6 Qxd6 Nc4 Qc5 Be2 b5 Na5 Bc8 Kd2 b4 axb4 Qxb4+ Kc1 Qxa5 Rdf1 Nc6 e5 Bb7 Qf2 Qxe5 Re1 Qc5 Bf3 Ba6 Bxc6 Qxc6 Qxd4 f6 Re2 Rad8 Qe4 Bxd3 Qxc6 Bxe2 Qe6+ Kh8 Qxe2 Rde8 Qd3 Rd8 Qe3 Rde8 Qxa7 Ra8 Qc5 Rac8 Qf5 g6 Qf4 Kg7 Rd1 Rfe8 Qxf6+ Kh6 g5+ Kh5 Qf3+ Kxg5 Rd5+ Kh6 Qh3#
2025.09.21,17:36:49,M_Raya,RhysLWells,832,874,0-1,300,B00,,RhysLWells won by checkmate,e4 g6 Nf3 Nc6 d4 Bg7 e5 e6 h3 a6 a4 b6 Be3 Bb7 Qd2 Nce7 Bd3 d6 O-O Bxf3 gxf3 dxe5 Qb4 Nd5 Qc4 Nge7 c3 O-O Bg5 Bf6 Bxf6 Nxf6 dxe5 Nfd5 Be4 c6 Qb3 b5 axb5 cxb5 Rd1 Qc7 Bxd5 Nxd5 Re1 Rfd8 Nd2 Nf4 Ne4 Nxh3+ Kg2 Nf4+ Kh2 Nd3 Nf6+ Kg7 Re2 Nxe5 Ne4 Nxf3+ Kg2 Nh4+ Kh3 Qf4 c4 f5 Qc3+ e5 Nc5 Qg4+ Kh2 Qg2#
2025.09.21,10:45:55,RhysLWells,joseRojas_23,867,873,0-1,300,B30,,joseRojas_23 won by checkmate,e4 c5 d3 Nc6 Nf3 h6 Bf4 e5 Bg3 d6 Be2 Nf6 h3 Be7 Nc3 O-O Qd2 Nh5 Bh2 g5 g4 Nf4 Bxf4 exf4 O-O-O Bf6 Nd5 Nd4 Nxf6+ Qxf6 c3 Nxe2+ Qxe2 Be6 h4 Bxa2 hxg5 hxg5 d4 cxd4 Rxd4 Rfc8 c4 b5 e5 dxe5 Nxe5 Bxc4 Nxc4 Qxd4 b3 bxc4 bxc4 Rxc4+ Kb1 Rb8+ Ka2 Ra4#
2025.09.20,16:48:17,RhysLWells,Vasiuddin7733,875,863,1/2-1/2,300,C00,,Game drawn by stalemate,e4 e6 Nf3 Ne7 d4 g6 Bc4 Bg7 e5 d5 exd6 Qxd6 g3 Nbc6 c3 O-O Bf4 e5 dxe5 Nxe5 Nxe5 Bxe5 Qxd6 cxd6 Bxe5 dxe5 O-O b6 Re1 Nc6 Nd2 Bb7 Ne4 Kg7 Rad1 f6 Nd6 Rab8 Nxb7 Rxb7 Bb5 Na5 Ba6 Rc7 Bb5 Nc6 Re2 Ra8 Red2 Kh6 Rd7 Rxd7 Rxd7 Na5 b4 Rc8 bxa5 bxa5 Rxa7 Rxc3 Rxa5 Rc1+ Kg2 Rb1 Bd3 Rb2 Kf3 f5 Rxe5 Rxa2 Bb1 Ra3+ Kg2 Rb3 Ba2 Rb2 Bg8 Rb8 Be6 Rb6 Bc4 Rc6 Be2 Rc2 Bf3 Rc3 h4 Kg7 g4 fxg4 Bxg4 Rc4 Bf3 Rxh4 Re7+ Kf6 Rd7 h5 Kg3 Rc4 Rh7 Rc3 Rh8 Rc4 Rf8+ Kg7 Ra8 h4+ Kh3 g5 Bg4 Rc3+ f3 Kf6 Ra6+ Ke5 Ra5+ Kf4 Ra4+ Ke5 Ra5+ Kd4 Rxg5 Ke3 Kxh4 Rc4 Kg3 Rc3 Re5+ Kd2 Bf5 Rd3 Kg4 Re3 f4 Rxe5 fxe5 Ke3 e6 Kd4 e7 Ke5 e8=Q+ Kd4 Kf4 Kc5 Ke4 Kd6 Qe6+ Kc5 Qe5+ Kc6 Kd4 Kb6 Qd5 Kc7 Kc4 Kb6 Qc5+ Kb7 Be4+ Ka6 Kb4
2025.09.20,16:40:27,trieukhi1204,RhysLWells,920,875,1-0,300,C60,,trieukhi1204 won by checkmate,e4 e5 Nf3 Nc6 Bb5 f6 Nc3 a6 Bxc6 bxc6 O-O Bb7 b3 Bb4 Bb2 c5 a3 Ba5 b4 cxb4 axb4 Bxb4 g3 Bxc3 Bxc3 Bxe4 d4 Ne7 dxe5 f5 Ng5 Ng6 Re1 Bb7 e6 Qxg5 exd7+ Kd8 Bxg7 Rg8 Ra3 Bc6 Rc3 Bxd7 Rce3 Kc8 Bc3 Kb7 Qxd7 Rac8 Qd5+ Kb8 Ba5 Rgd8 Rb1+ Ka7 Qb7#
2025.09.20,16:39:23,Keefus727,RhysLWells,933,883,1-0,300,C25,,Keefus727 won by checkmate,e4 e5 Nc3 Nc6 Bc4 Bc5 Qg4 Nd4 Qxg7 Nxc2+ Kd1 Nxa1 Qxf7#
2025.09.20,13:05:36,Chessaddict290,RhysLWells,1065,890,1-0,300,C00,,Chessaddict290 won on time,e4 e6 Nf3 Nc6 Bc4 Bc5 Nc3 a6 d3 Nge7 Bf4 Ng6 Bg3 e5 d4 exd4 Nxd4 Nxd4 Nd5 c6 Nc7+ Kf8 Nxa8 d6 O-O Be6 Bxe6 Nxe6 Qd2 Ne7 Rae1 d5 exd5 Nxd5 Rd1 Qxa8 c3 Ke7 b4 Bd6 Bxd6+ Kxd6 c4 Rd8 cxd5 cxd5 Qxd5+ Ke7 Qe5 f6 Qe4 Kf7 Rfe1 Rxd1 Rxd1 Nf8 h3 Qe8 Qxb7+ Kg6 Qxa6 Ne6 Re1 Nc7 Rxe8 Nxa6 g4 Nxb4 a4 Nc6 f4 f5 Re6+ Kf7 Rxc6
2025.09.20,13:02:18,RhysLWells,granjefeindio123,897,892,1/2-1/2,300,C50,,Game drawn by repetition,e4 e5 Nf3 Nc6 Bc4 d6 Nc3 Be6 Bxe6 fxe6 d4 Nxd4 Nxd4 exd4 Qxd4 Qe7 e5 dxe5 Qxe5 Rd8 Bf4 Qd6 Qb5+ Qc6 Qxc6+ bxc6 Bxc7 Rd7 Ba5 Nf6 f3 Nd5 Nxd5 Rxd5 Bc7 Bd6 Bxd6 Rxd6 O-O Ke7 Rad1 Rhd8 Rxd6 Rxd6 b3 Rd2 Rf2 Rd1+ Rf1 Rd2 Rf2 Rd1+ Rf1 Rd2
2025.09.20,12:57:30,feri8888,RhysLWells,896,897,1-0,300,C00,,feri8888 won by resignation,e4 e6 Nf3 Nf6 e5 Nd5 Bc4 c6 O-O b5 Bxd5 cxd5 d4 Ba6 c3 Nc6 b3 b4 c4 dxc4 Qe2 c3 Qxa6 c2 Nbd2 Be7 Qd3 Rc8 Qxc2 Nxd4 Qd3 Nc2 Rb1 O-O Nc4 Nd4 Qxd4 d5 exd6 Bf6 Qxa7 Re8
2025.09.20,11:32:31,Slavko1947,RhysLWells,905,906,1-0,300,C01,,Slavko1947 won - game abandoned,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Be2 Nc6 O-O Bf5 Bg5 Be7 c3 Qd7 Bb5 a6 Ba4 O-O-O Ne5 Qe6 Bxc6 bxc6 Qa4 Nd7 Qxa6+ Kb8 Bxe7
2025.09.19,14:01:14,RhysLWells,GungPranamartha,915,868,1-0,300,C55,,RhysLWells won - game abandoned,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 d5 exd5 Nxd5 Bd2 Nf6 Nc3 Bd6 Qe2 O-O O-O-O Qe7 Nd5 Nxd5 Bxd5 Be6 c4 a5 Bxe6 Qxe6 Ng5 Qe7 Qh5 h6 Ne4 Qe6 Rhe1 Nb8 b3 Nd7 f4 exf4 Nxd6 cxd6 Rxe6 fxe6 Rf1 e5 g3 Nc5 Kc2 Ne6 gxf4 exf4 Qd5 Rae8 Bxf4 Kh8 Re1 Nxf4 Qxb7 Rxe1 Qc7 Ne6 Qxa5 Nd4+ Kc3 Ne6 Kb2 Rf2+ Ka3 Ra1 Kb4 Raxa2 Qb6 Ra8 Qxf2 Rb8+ Kc3 Rc8 Qe3 Ng5 h4 Nf7 Qe6 Kg8 Qxc8+
